M_F_1,M_F_2,M_F_3,M_F_4,M_F_5,M_F_6,M_F_7,M_F_8
0.8928373126041088,0.9250416435313714,0.9117157134925041,0.8983897834536368,0.9117157134925041,0.8939478067740144,0.9278178789561354,0.8967240421987784
0.8928373126041088,0.9239311493614658,0.9106052193225985,0.8995002776235425,0.9117157134925041,0.8945030538589672,0.9278178789561354,0.8961687951138256
0.8933925596890616,0.926152137701277,0.9122709605774569,0.8983897834536368,0.9111604664075513,0.8945030538589672,0.9294836202109938,0.8967240421987784
0.8933925596890616,0.926152137701277,0.9111604664075513,0.8972792892837312,0.9111604664075513,0.8939478067740144,0.9294836202109938,0.8956135480288728
0.892282065519156,0.9267073847862298,0.9122709605774569,0.897834536368684,0.9111604664075513,0.8945030538589672,0.9278178789561354,0.8961687951138256
0.8917268184342032,0.9267073847862298,0.9117157134925041,0.8989450305385897,0.9128262076624097,0.8945030538589672,0.9278178789561354,0.8956135480288728
0.8933925596890616,0.926152137701277,0.9100499722376457,0.897834536368684,0.9106052193225985,0.8939478067740144,0.926152137701277,0.8972792892837312
0.8933925596890616,0.9267073847862298,0.9100499722376457,0.897834536368684,0.9106052193225985,0.8933925596890616,0.9267073847862298,0.8961687951138256
0.8928373126041088,0.9250416435313714,0.9089394780677401,0.897834536368684,0.9111604664075513,0.8945030538589672,0.9283731260410882,0.8961687951138256
0.8933925596890616,0.9239311493614658,0.9111604664075513,0.8983897834536368,0.9106052193225985,0.8933925596890616,0.9278178789561354,0.8961687951138256
0.892282065519156,0.926152137701277,0.9117157134925041,0.897834536368684,0.9106052193225985,0.8939478067740144,0.9283731260410882,0.8956135480288728
0.8945030538589672,0.9255968906163242,0.9094947251526929,0.897834536368684,0.9106052193225985,0.8939478067740144,0.9278178789561354,0.8961687951138256
0.8933925596890616,0.926152137701277,0.9106052193225985,0.897834536368684,0.9117157134925041,0.8939478067740144,0.9278178789561354,0.8956135480288728
0.8911715713492504,0.926152137701277,0.9111604664075513,0.897834536368684,0.9111604664075513,0.8945030538589672,0.928928373126041,0.8967240421987784
0.8933925596890616,0.9250416435313714,0.9094947251526929,0.8972792892837312,0.9117157134925041,0.8939478067740144,0.926152137701277,0.8961687951138256
0.8939478067740144,0.9255968906163242,0.9106052193225985,0.8972792892837312,0.9122709605774569,0.8933925596890616,0.9283731260410882,0.8961687951138256
0.8928373126041088,0.9267073847862298,0.9100499722376457,0.8972792892837312,0.9117157134925041,0.8933925596890616,0.9272626318711826,0.8956135480288728
0.8906163242642976,0.926152137701277,0.9106052193225985,0.897834536368684,0.9106052193225985,0.8933925596890616,0.928928373126041,0.89505830094392
0.8917268184342032,0.926152137701277,0.9117157134925041,0.897834536368684,0.9122709605774569,0.8933925596890616,0.9283731260410882,0.8967240421987784
0.8928373126041088,0.9267073847862298,0.9122709605774569,0.8983897834536368,0.9117157134925041,0.8928373126041088,0.9272626318711826,0.8956135480288728
0.8928373126041088,0.926152137701277,0.9100499722376457,0.897834536368684,0.9100499722376457,0.8928373126041088,0.9294836202109938,0.8956135480288728
0.8933925596890616,0.9267073847862298,0.9094947251526929,0.8983897834536368,0.9117157134925041,0.8939478067740144,0.926152137701277,0.8956135480288728
0.8928373126041088,0.9267073847862298,0.9094947251526929,0.897834536368684,0.9117157134925041,0.8939478067740144,0.9294836202109938,0.8961687951138256
0.892282065519156,0.926152137701277,0.9122709605774569,0.8983897834536368,0.9106052193225985,0.8933925596890616,0.9283731260410882,0.8961687951138256
0.892282065519156,0.926152137701277,0.9122709605774569,0.8972792892837312,0.9111604664075513,0.8945030538589672,0.9278178789561354,0.8967240421987784
0.8928373126041088,0.926152137701277,0.9111604664075513,0.8972792892837312,0.9106052193225985,0.8933925596890616,0.9283731260410882,0.89505830094392
0.8939478067740144,0.926152137701277,0.9128262076624097,0.897834536368684,0.9083842309827873,0.8945030538589672,0.9283731260410882,0.89505830094392
0.8928373126041088,0.926152137701277,0.9106052193225985,0.8983897834536368,0.9106052193225985,0.8939478067740144,0.928928373126041,0.8961687951138256
0.8928373126041088,0.926152137701277,0.9117157134925041,0.8983897834536368,0.9111604664075513,0.892282065519156,0.926152137701277,0.89505830094392
0.892282065519156,0.926152137701277,0.9100499722376457,0.897834536368684,0.9111604664075513,0.8939478067740144,0.9267073847862298,0.8967240421987784
0.8933925596890616,0.9255968906163242,0.9106052193225985,0.897834536368684,0.9111604664075513,0.8933925596890616,0.9283731260410882,0.89505830094392
0.8911715713492504,0.926152137701277,0.9094947251526929,0.8972792892837312,0.9100499722376457,0.8933925596890616,0.9283731260410882,0.89505830094392
0.8939478067740144,0.9239311493614658,0.9117157134925041,0.8983897834536368,0.9094947251526929,0.8928373126041088,0.926152137701277,0.8956135480288728
0.8933925596890616,0.926152137701277,0.9117157134925041,0.8983897834536368,0.9100499722376457,0.8939478067740144,0.9278178789561354,0.8956135480288728
0.892282065519156,0.9267073847862298,0.9111604664075513,0.8972792892837312,0.9106052193225985,0.8933925596890616,0.9294836202109938,0.8967240421987784
0.8928373126041088,0.9267073847862298,0.9111604664075513,0.8983897834536368,0.9117157134925041,0.8939478067740144,0.928928373126041,0.89505830094392
